protocol,platform,platform_type,distance_km,noise_factor,run,transmission,effective_qubits,sifted_length,raw_key_rate,qber,secure_key_rate,single_qubit_fidelity,two_qubit_fidelity,T1,T2
Six-State,ionq_aria,trapped_ion,15,1.0,3,0.5011872336272722,250,179,0.358,0.12313518648725663,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.0,4,0.5011872336272722,250,179,0.358,0.18195871589902135,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.0,5,0.5011872336272722,250,157,0.314,0.20548812766372723,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.0,6,0.5011872336272722,250,161,0.322,0.31798812766372725,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.0,7,0.5011872336272722,250,162,0.324,0.06798812766372722,0.06855351864426795,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.0,8,0.5011872336272722,250,174,0.348,0.3584293041343155,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.0,9,0.5011872336272722,250,176,0.352,0.12313518648725663,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.2,0,0.5011872336272722,250,162,0.324,0.06808812766372721,0.06828437564871415,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.2,1,0.5011872336272722,250,155,0.31,0.13892146099706054,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.2,2,0.5011872336272722,250,175,0.35,0.3585293041343155,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.2,3,0.5011872336272722,250,188,0.376,0.11669923877483832,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.2,4,0.5011872336272722,250,182,0.364,0.11669923877483832,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.2,5,0.5011872336272722,250,158,0.316,0.07225479433039388,0.05579893341722693,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.2,6,0.5011872336272722,250,168,0.336,0.25558812766372724,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.2,7,0.5011872336272722,250,160,0.32,0.31808812766372724,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.2,8,0.5011872336272722,250,172,0.344,0.24088224531078603,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.2,9,0.5011872336272722,250,169,0.338,0.1305881276637272,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.5,0,0.5011872336272722,250,158,0.316,0.13907146099706053,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.5,1,0.5011872336272722,250,153,0.306,0.2057381276637272,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.5,2,0.5011872336272722,250,162,0.324,0.1932381276637272,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.5,3,0.5011872336272722,250,169,0.338,0.1932381276637272,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.5,4,0.5011872336272722,250,159,0.318,0.13907146099706053,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.5,5,0.5011872336272722,250,174,0.348,0.24103224531078601,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.5,6,0.5011872336272722,250,159,0.318,0.40573812766372724,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.5,7,0.5011872336272722,250,178,0.356,0.1233851864872566,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.5,8,0.5011872336272722,250,174,0.348,0.0645616570754919,0.08364372781420895,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.5,9,0.5011872336272722,250,173,0.346,0.18220871589902132,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.0,0,0.5011872336272722,250,169,0.338,0.3184881276637272,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.0,1,0.5011872336272722,250,175,0.35,0.35892930413431545,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.0,2,0.5011872336272722,250,162,0.324,0.3184881276637272,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.0,3,0.5011872336272722,250,166,0.332,0.19348812766372717,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.0,4,0.5011872336272722,250,170,0.34,0.12363518648725658,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.0,5,0.5011872336272722,250,170,0.34,0.12363518648725658,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.0,6,0.5011872336272722,250,166,0.332,0.13098812766372717,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.0,7,0.5011872336272722,250,169,0.338,0.3184881276637272,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.0,8,0.5011872336272722,250,159,0.318,0.27265479433039386,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.0,9,0.5011872336272722,250,156,0.312,0.27265479433039386,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.5,0,0.5011872336272722,250,164,0.328,0.13123812766372714,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.5,1,0.5011872336272722,250,165,0.33,0.13123812766372714,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.5,2,0.5011872336272722,250,157,0.314,0.27290479433039383,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.5,3,0.5011872336272722,250,179,0.358,0.18270871589902127,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.5,4,0.5011872336272722,250,159,0.318,0.13957146099706047,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.5,5,0.5011872336272722,250,181,0.362,0.1729047943303938,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.5,6,0.5011872336272722,250,155,0.31,0.3395714609970605,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.5,7,0.5011872336272722,250,169,0.338,0.31873812766372717,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.5,8,0.5011872336272722,250,157,0.314,0.27290479433039383,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,2.5,9,0.5011872336272722,250,161,0.322,0.19373812766372714,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.0,0,0.3981071705534972,199,162,0.324,0.194018928294465,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.0,1,0.3981071705534972,199,180,0.36,0.11763003940557608,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.0,2,0.3981071705534972,199,164,0.328,0.319018928294465,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.0,3,0.3981071705534972,199,149,0.298,0.14937607115160784,0.0,0.9995,0.987,10000,1000
