protocol,platform,platform_type,distance_km,noise_factor,run,transmission,effective_qubits,sifted_length,raw_key_rate,qber,secure_key_rate,single_qubit_fidelity,two_qubit_fidelity,T1,T2,num_bases_used,bell_parameter,entanglement_verified,decoy_qber,attack_detected
DS6-QKD,ionq_harmony,trapped_ion,20,1.0,8,0.3981071705534972,199,112,0.224,0.007018928294465029,0.22342241463599613,0.999,0.975,8000,800,,,,0.2413793103448276,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.0,9,0.3981071705534972,199,114,0.228,0.09792801920355594,0.0,0.999,0.975,8000,800,,,,0.22727272727272727,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.2,0,0.3981071705534972,199,103,0.206,0.10721892829446504,0.0,0.999,0.975,8000,800,,,,0.25806451612903225,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.2,1,0.3981071705534972,199,116,0.232,0.00721892829446503,0.23056550188749175,0.999,0.975,8000,800,,,,0.10714285714285714,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.2,2,0.3981071705534972,199,111,0.222,0.00721892829446503,0.22062733370268608,0.999,0.975,8000,800,,,,0.26666666666666666,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.2,3,0.3981071705534972,199,101,0.202,0.10721892829446504,0.0,0.999,0.975,8000,800,,,,0.3,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.2,4,0.3981071705534972,199,120,0.24,0.09055226162779836,0.009857856478727778,0.999,0.975,8000,800,,,,0.3142857142857143,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.2,5,0.3981071705534972,199,120,0.24,0.257218928294465,0.0,0.999,0.975,8000,800,,,,0.17857142857142858,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.2,6,0.3981071705534972,199,119,0.238,0.09812801920355595,0.0,0.999,0.975,8000,800,,,,0.37037037037037035,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.2,7,0.3981071705534972,199,94,0.188,0.00721892829446503,0.18683756187434677,0.999,0.975,8000,800,,,,0.2647058823529412,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.2,8,0.3981071705534972,199,126,0.252,0.1738855949611317,0.0,0.999,0.975,8000,800,,,,0.3023255813953488,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.2,9,0.3981071705534972,199,110,0.22,0.18903711011264684,0.0,0.999,0.975,8000,800,,,,0.4090909090909091,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.5,0,0.3981071705534972,199,116,0.232,0.18933711011264687,0.0,0.999,0.975,8000,800,,,,0.20512820512820512,False
DS6-QKD,ionq_harmony,trapped_ion,20,1.5,1,0.3981071705534972,199,122,0.244,0.25751892829446504,0.0,0.999,0.975,8000,800,,,,0.25,False
DS6-QKD,ionq_harmony,trapped_ion,20,1.5,2,0.3981071705534972,199,129,0.258,0.09085226162779836,0.009945981235984669,0.999,0.975,8000,800,,,,0.23076923076923078,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.5,3,0.3981071705534972,199,121,0.242,0.09085226162779836,0.009329176198094147,0.999,0.975,8000,800,,,,0.2682926829268293,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.5,4,0.3981071705534972,199,112,0.224,0.28024620102173775,0.0,0.999,0.975,8000,800,,,,0.20689655172413793,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.5,5,0.3981071705534972,199,112,0.224,0.18933711011264687,0.0,0.999,0.975,8000,800,,,,0.16666666666666666,False
DS6-QKD,ionq_harmony,trapped_ion,20,1.5,6,0.3981071705534972,199,116,0.232,0.18933711011264687,0.0,0.999,0.975,8000,800,,,,0.23684210526315788,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.5,7,0.3981071705534972,199,122,0.244,0.17418559496113167,0.0,0.999,0.975,8000,800,,,,0.2727272727272727,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.5,8,0.3981071705534972,199,117,0.234,0.18933711011264687,0.0,0.999,0.975,8000,800,,,,0.24,True
DS6-QKD,ionq_harmony,trapped_ion,20,1.5,9,0.3981071705534972,199,110,0.22,0.28024620102173775,0.0,0.999,0.975,8000,800,,,,0.3225806451612903,False
DS6-QKD,ionq_harmony,trapped_ion,20,2.0,0,0.3981071705534972,199,118,0.236,0.09892801920355594,0.0,0.999,0.975,8000,800,,,,0.3225806451612903,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.0,1,0.3981071705534972,199,120,0.24,0.00801892829446503,0.2351031713923829,0.999,0.975,8000,800,,,,0.2777777777777778,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.0,2,0.3981071705534972,199,119,0.238,0.18983711011264687,0.0,0.999,0.975,8000,800,,,,0.375,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.0,3,0.3981071705534972,199,120,0.24,0.00801892829446503,0.2351031713923829,0.999,0.975,8000,800,,,,0.25,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.0,4,0.3981071705534972,199,130,0.26,0.1618650821406189,0.0,0.999,0.975,8000,800,,,,0.2857142857142857,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.0,5,0.3981071705534972,199,119,0.238,0.09892801920355594,0.0,0.999,0.975,8000,800,,,,0.2916666666666667,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.0,6,0.3981071705534972,199,98,0.196,0.34135226162779836,0.0,0.999,0.975,8000,800,,,,0.24324324324324326,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.0,7,0.3981071705534972,199,142,0.284,0.07944749972303645,0.039027154884790104,0.999,0.975,8000,800,,,,0.21428571428571427,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.0,8,0.3981071705534972,199,102,0.204,0.00801892829446503,0.19983769568352544,0.999,0.975,8000,800,,,,0.29411764705882354,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.0,9,0.3981071705534972,199,117,0.234,0.00801892829446503,0.22922559210757334,0.999,0.975,8000,800,,,,0.25,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.5,0,0.3981071705534972,199,118,0.236,0.28124620102173775,0.0,0.999,0.975,8000,800,,,,0.2962962962962963,False
DS6-QKD,ionq_harmony,trapped_ion,20,2.5,1,0.3981071705534972,199,120,0.24,0.25851892829446504,0.0,0.999,0.975,8000,800,,,,0.2903225806451613,False
DS6-QKD,ionq_harmony,trapped_ion,20,2.5,2,0.3981071705534972,199,104,0.208,0.10851892829446504,0.0,0.999,0.975,8000,800,,,,0.11627906976744186,False
DS6-QKD,ionq_harmony,trapped_ion,20,2.5,3,0.3981071705534972,199,128,0.256,0.17518559496113167,0.0,0.999,0.975,8000,800,,,,0.32142857142857145,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.5,4,0.3981071705534972,199,118,0.236,0.09942801920355594,0.0,0.999,0.975,8000,800,,,,0.3333333333333333,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.5,5,0.3981071705534972,199,106,0.212,0.10851892829446504,0.0,0.999,0.975,8000,800,,,,0.2903225806451613,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.5,6,0.3981071705534972,199,103,0.206,0.00851892829446503,0.19999716964538805,0.999,0.975,8000,800,,,,0.2857142857142857,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.5,7,0.3981071705534972,199,107,0.214,0.00851892829446503,0.20776405001996623,0.999,0.975,8000,800,,,,0.2,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.5,8,0.3981071705534972,199,104,0.208,0.10851892829446504,0.0,0.999,0.975,8000,800,,,,0.2647058823529412,True
DS6-QKD,ionq_harmony,trapped_ion,20,2.5,9,0.3981071705534972,199,125,0.25,0.00851892829446503,0.24271501170556803,0.999,0.975,8000,800,,,,0.3,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.0,0,0.31622776601683794,158,120,0.24,0.17450438900649828,0.0,0.999,0.975,8000,800,,,,0.22580645161290322,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.0,1,0.31622776601683794,158,122,0.244,0.17450438900649828,0.0,0.999,0.975,8000,800,,,,0.4838709677419355,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.0,2,0.31622776601683794,158,117,0.234,0.18965590415801345,0.0,0.999,0.975,8000,800,,,,0.24324324324324326,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.0,3,0.31622776601683794,158,115,0.23,0.2805649950671043,0.0,0.999,0.975,8000,800,,,,0.2571428571428571,False
DS6-QKD,ionq_harmony,trapped_ion,25,1.0,4,0.31622776601683794,158,126,0.252,0.17450438900649828,0.0,0.999,0.975,8000,800,,,,0.4,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.0,5,0.31622776601683794,158,123,0.246,0.2578377223398316,0.0,0.999,0.975,8000,800,,,,0.38461538461538464,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.0,6,0.31622776601683794,158,126,0.252,0.2578377223398316,0.0,0.999,0.975,8000,800,,,,0.21052631578947367,False
DS6-QKD,ionq_harmony,trapped_ion,25,1.0,7,0.31622776601683794,158,112,0.224,0.18965590415801345,0.0,0.999,0.975,8000,800,,,,0.3333333333333333,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.0,8,0.31622776601683794,158,126,0.252,0.17450438900649828,0.0,0.999,0.975,8000,800,,,,0.34210526315789475,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.0,9,0.31622776601683794,158,120,0.24,0.2578377223398316,0.0,0.999,0.975,8000,800,,,,0.12903225806451613,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.2,0,0.31622776601683794,158,136,0.272,0.3157300300321393,0.0,0.999,0.975,8000,800,,,,0.2903225806451613,False
DS6-QKD,ionq_harmony,trapped_ion,25,1.2,1,0.31622776601683794,158,112,0.224,0.18985590415801346,0.0,0.999,0.975,8000,800,,,,0.1,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.2,2,0.31622776601683794,158,120,0.24,0.2580377223398316,0.0,0.999,0.975,8000,800,,,,0.21212121212121213,False
DS6-QKD,ionq_harmony,trapped_ion,25,1.2,3,0.31622776601683794,158,116,0.232,0.09894681324892254,0.0,0.999,0.975,8000,800,,,,0.2,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.2,4,0.31622776601683794,158,101,0.202,0.10803772233983164,0.0,0.999,0.975,8000,800,,,,0.3125,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.2,5,0.31622776601683794,158,136,0.272,0.08496079926290856,0.024170492779239466,0.999,0.975,8000,800,,,,0.24242424242424243,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.2,6,0.31622776601683794,158,105,0.21,0.20803772233983164,0.0,0.999,0.975,8000,800,,,,0.21428571428571427,False
DS6-QKD,ionq_harmony,trapped_ion,25,1.2,7,0.31622776601683794,158,104,0.208,0.20803772233983164,0.0,0.999,0.975,8000,800,,,,0.225,False
DS6-QKD,ionq_harmony,trapped_ion,25,1.2,8,0.31622776601683794,158,123,0.246,0.09137105567316496,0.008411909944306305,0.999,0.975,8000,800,,,,0.3225806451612903,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.2,9,0.31622776601683794,158,134,0.268,0.23880695310906241,0.0,0.999,0.975,8000,800,,,,0.16216216216216217,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.5,0,0.31622776601683794,158,140,0.28,0.15119486519697448,0.0,0.999,0.975,8000,800,,,,0.175,False
DS6-QKD,ionq_harmony,trapped_ion,25,1.5,1,0.31622776601683794,158,119,0.238,0.09924681324892254,0.0,0.999,0.975,8000,800,,,,0.3333333333333333,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.5,2,0.31622776601683794,158,110,0.22,0.2810649950671043,0.0,0.999,0.975,8000,800,,,,0.25,False
DS6-QKD,ionq_harmony,trapped_ion,25,1.5,3,0.31622776601683794,158,118,0.236,0.008337722339831622,0.22986717089945258,0.999,0.975,8000,800,,,,0.23333333333333334,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.5,4,0.31622776601683794,158,117,0.234,0.19015590415801345,0.0,0.999,0.975,8000,800,,,,0.4146341463414634,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.5,5,0.31622776601683794,158,123,0.246,0.09167105567316496,0.0077936479616677054,0.999,0.975,8000,800,,,,0.2894736842105263,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.5,6,0.31622776601683794,158,106,0.212,0.5,0.0,0.999,0.975,8000,800,,,,0.275,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.5,7,0.31622776601683794,158,125,0.25,0.008337722339831622,0.24350335900365744,0.999,0.975,8000,800,,,,0.3076923076923077,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.5,8,0.31622776601683794,158,103,0.206,0.008337722339831622,0.20064676781901372,0.999,0.975,8000,800,,,,0.2857142857142857,True
DS6-QKD,ionq_harmony,trapped_ion,25,1.5,9,0.31622776601683794,158,120,0.24,0.09167105567316496,0.007603558986992883,0.999,0.975,8000,800,,,,0.4666666666666667,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.0,0,0.31622776601683794,158,130,0.26,0.16268387618598548,0.0,0.999,0.975,8000,800,,,,0.2777777777777778,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.0,1,0.31622776601683794,158,120,0.24,0.17550438900649828,0.0,0.999,0.975,8000,800,,,,0.3,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.0,2,0.31622776601683794,158,110,0.22,0.19065590415801345,0.0,0.999,0.975,8000,800,,,,0.25,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.0,3,0.31622776601683794,158,124,0.248,0.4255043890064983,0.0,0.999,0.975,8000,800,,,,0.1951219512195122,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.0,4,0.31622776601683794,158,141,0.282,0.15169486519697448,0.0,0.999,0.975,8000,800,,,,0.2,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.0,5,0.31622776601683794,158,127,0.254,0.09217105567316496,0.00698537851838185,0.999,0.975,8000,800,,,,0.2222222222222222,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.0,6,0.31622776601683794,158,121,0.242,0.09217105567316496,0.006655360635623653,0.999,0.975,8000,800,,,,0.24242424242424243,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.0,7,0.31622776601683794,158,115,0.23,0.008837722339831622,0.22202971339950298,0.999,0.975,8000,800,,,,0.38095238095238093,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.0,8,0.31622776601683794,158,117,0.234,0.2815649950671043,0.0,0.999,0.975,8000,800,,,,0.3055555555555556,False
DS6-QKD,ionq_harmony,trapped_ion,25,2.0,9,0.31622776601683794,158,133,0.266,0.08576079926290855,0.021795205694621716,0.999,0.975,8000,800,,,,0.32142857142857145,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.5,0,0.31622776601683794,158,129,0.258,0.09267105567316496,0.006019756620169837,0.999,0.975,8000,800,,,,0.15384615384615385,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.5,1,0.31622776601683794,158,123,0.246,0.09267105567316496,0.005739767940161937,0.999,0.975,8000,800,,,,0.22580645161290322,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.5,2,0.31622776601683794,158,119,0.238,0.009337722339831623,0.22771458030959563,0.999,0.975,8000,800,,,,0.2727272727272727,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.5,3,0.31622776601683794,158,108,0.216,0.20933772233983164,0.0,0.999,0.975,8000,800,,,,0.13043478260869565,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.5,4,0.31622776601683794,158,110,0.22,0.10024681324892254,0.0,0.999,0.975,8000,800,,,,0.24242424242424243,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.5,5,0.31622776601683794,158,120,0.24,0.2593377223398316,0.0,0.999,0.975,8000,800,,,,0.21621621621621623,False
DS6-QKD,ionq_harmony,trapped_ion,25,2.5,6,0.31622776601683794,158,111,0.222,0.19115590415801345,0.0,0.999,0.975,8000,800,,,,0.1935483870967742,False
DS6-QKD,ionq_harmony,trapped_ion,25,2.5,7,0.31622776601683794,158,128,0.256,0.09267105567316496,0.00597309184016852,0.999,0.975,8000,800,,,,0.26666666666666666,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.5,8,0.31622776601683794,158,113,0.226,0.009337722339831623,0.2162331728990278,0.999,0.975,8000,800,,,,0.3333333333333333,True
DS6-QKD,ionq_harmony,trapped_ion,25,2.5,9,0.31622776601683794,158,115,0.23,0.19115590415801345,0.0,0.999,0.975,8000,800,,,,0.4074074074074074,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.0,0,0.251188643150958,125,110,0.22,0.19030629538667224,0.0,0.999,0.975,8000,800,,,,0.16666666666666666,False
DS6-QKD,ionq_harmony,trapped_ion,30,1.0,1,0.251188643150958,125,121,0.242,0.17515478023515707,0.0,0.999,0.975,8000,800,,,,0.3076923076923077,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.0,2,0.251188643150958,125,107,0.214,0.10848811356849043,0.0,0.999,0.975,8000,800,,,,0.13513513513513514,False
DS6-QKD,ionq_harmony,trapped_ion,30,1.0,3,0.251188643150958,125,109,0.218,0.20848811356849042,0.0,0.999,0.975,8000,800,,,,0.25,False
DS6-QKD,ionq_harmony,trapped_ion,30,1.0,4,0.251188643150958,125,122,0.244,0.17515478023515707,0.0,0.999,0.975,8000,800,,,,0.21428571428571427,False
DS6-QKD,ionq_harmony,trapped_ion,30,1.0,5,0.251188643150958,125,112,0.224,0.19030629538667224,0.0,0.999,0.975,8000,800,,,,0.2857142857142857,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.0,6,0.251188643150958,125,132,0.264,0.16233426741464427,0.0,0.999,0.975,8000,800,,,,0.25925925925925924,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.0,7,0.251188643150958,125,113,0.226,0.5,0.0,0.999,0.975,8000,800,,,,0.21212121212121213,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.0,8,0.251188643150958,125,123,0.246,0.17515478023515707,0.0,0.999,0.975,8000,800,,,,0.25,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.0,9,0.251188643150958,125,104,0.208,0.00848811356849042,0.20205021873294512,0.999,0.975,8000,800,,,,0.3611111111111111,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.2,0,0.251188643150958,125,113,0.226,0.19050629538667224,0.0,0.999,0.975,8000,800,,,,0.1724137931034483,False
DS6-QKD,ionq_harmony,trapped_ion,30,1.2,1,0.251188643150958,125,120,0.24,0.09202144690182376,0.006900258109125289,0.999,0.975,8000,800,,,,0.2826086956521739,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.2,2,0.251188643150958,125,133,0.266,0.08561119049156736,0.022139096806965002,0.999,0.975,8000,800,,,,0.21212121212121213,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.2,3,0.251188643150958,125,105,0.21,0.20868811356849043,0.0,0.999,0.975,8000,800,,,,0.34615384615384615,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.2,4,0.251188643150958,125,124,0.248,0.17535478023515708,0.0,0.999,0.975,8000,800,,,,0.3888888888888889,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.2,5,0.251188643150958,125,109,0.218,0.10868811356849044,0.0,0.999,0.975,8000,800,,,,0.3333333333333333,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.2,6,0.251188643150958,125,101,0.202,0.20868811356849043,0.0,0.999,0.975,8000,800,,,,0.25,False
DS6-QKD,ionq_harmony,trapped_ion,30,1.2,7,0.251188643150958,125,93,0.186,0.34202144690182373,0.0,0.999,0.975,8000,800,,,,0.10714285714285714,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.2,8,0.251188643150958,125,112,0.224,0.09959720447758134,0.0,0.999,0.975,8000,800,,,,0.3055555555555556,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.2,9,0.251188643150958,125,104,0.208,0.20868811356849043,0.0,0.999,0.975,8000,800,,,,0.27450980392156865,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.5,0,0.251188643150958,125,123,0.246,0.17565478023515707,0.0,0.999,0.975,8000,800,,,,0.19230769230769232,False
DS6-QKD,ionq_harmony,trapped_ion,30,1.5,1,0.251188643150958,125,120,0.24,0.09232144690182376,0.006299124882653573,0.999,0.975,8000,800,,,,0.23809523809523808,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.5,2,0.251188643150958,125,104,0.208,0.00898811356849042,0.20025416228486298,0.999,0.975,8000,800,,,,0.21212121212121213,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.5,3,0.251188643150958,125,115,0.23,0.09989720447758134,0.0,0.999,0.975,8000,800,,,,0.16666666666666666,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.5,4,0.251188643150958,125,121,0.242,0.17565478023515707,0.0,0.999,0.975,8000,800,,,,0.22857142857142856,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.5,5,0.251188643150958,125,115,0.23,0.19080629538667224,0.0,0.999,0.975,8000,800,,,,0.23404255319148937,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.5,6,0.251188643150958,125,136,0.272,0.16283426741464427,0.0,0.999,0.975,8000,800,,,,0.2903225806451613,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.5,7,0.251188643150958,125,118,0.236,0.00898811356849042,0.22721145336167148,0.999,0.975,8000,800,,,,0.2692307692307692,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.5,8,0.251188643150958,125,105,0.21,0.20898811356849042,0.0,0.999,0.975,8000,800,,,,0.43333333333333335,True
DS6-QKD,ionq_harmony,trapped_ion,30,1.5,9,0.251188643150958,125,128,0.256,0.17565478023515707,0.0,0.999,0.975,8000,800,,,,0.28125,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.0,0,0.251188643150958,125,121,0.242,0.25948811356849044,0.0,0.999,0.975,8000,800,,,,0.27586206896551724,False
DS6-QKD,ionq_harmony,trapped_ion,30,2.0,1,0.251188643150958,125,136,0.272,0.00948811356849042,0.25955001750242024,0.999,0.975,8000,800,,,,0.4864864864864865,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.0,2,0.251188643150958,125,117,0.234,0.10039720447758134,0.0,0.999,0.975,8000,800,,,,0.28125,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.0,3,0.251188643150958,125,122,0.244,0.09282144690182376,0.005387647663218409,0.999,0.975,8000,800,,,,0.2549019607843137,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.0,4,0.251188643150958,125,129,0.258,0.17615478023515707,0.0,0.999,0.975,8000,800,,,,0.21875,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.0,5,0.251188643150958,125,123,0.246,0.17615478023515707,0.0,0.999,0.975,8000,800,,,,0.3157894736842105,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.0,6,0.251188643150958,125,136,0.272,0.16333426741464427,0.0,0.999,0.975,8000,800,,,,0.21875,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.0,7,0.251188643150958,125,125,0.25,0.25948811356849044,0.0,0.999,0.975,8000,800,,,,0.25806451612903225,False
DS6-QKD,ionq_harmony,trapped_ion,30,2.0,8,0.251188643150958,125,120,0.24,0.17615478023515707,0.0,0.999,0.975,8000,800,,,,0.3,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.0,9,0.251188643150958,125,129,0.258,0.25948811356849044,0.0,0.999,0.975,8000,800,,,,0.24324324324324326,False
DS6-QKD,ionq_harmony,trapped_ion,30,2.5,0,0.251188643150958,125,137,0.274,0.16383426741464427,0.0,0.999,0.975,8000,800,,,,0.3333333333333333,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.5,1,0.251188643150958,125,118,0.236,0.10089720447758134,0.0,0.999,0.975,8000,800,,,,0.16,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.5,2,0.251188643150958,125,123,0.246,0.25998811356849044,0.0,0.999,0.975,8000,800,,,,0.36666666666666664,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.5,3,0.251188643150958,125,127,0.254,0.09332144690182376,0.004553084470797203,0.999,0.975,8000,800,,,,0.3,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.5,4,0.251188643150958,125,113,0.226,0.10089720447758134,0.0,0.999,0.975,8000,800,,,,0.2222222222222222,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.5,5,0.251188643150958,125,118,0.236,0.19180629538667224,0.0,0.999,0.975,8000,800,,,,0.34615384615384615,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.5,6,0.251188643150958,125,97,0.194,0.12109922467960153,0.0,0.999,0.975,8000,800,,,,0.1891891891891892,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.5,7,0.251188643150958,125,111,0.222,0.28271538629576315,0.0,0.999,0.975,8000,800,,,,0.2894736842105263,False
DS6-QKD,ionq_harmony,trapped_ion,30,2.5,8,0.251188643150958,125,117,0.234,0.28271538629576315,0.0,0.999,0.975,8000,800,,,,0.4166666666666667,True
DS6-QKD,ionq_harmony,trapped_ion,30,2.5,9,0.251188643150958,125,103,0.206,0.10998811356849043,0.0,0.999,0.975,8000,800,,,,0.15384615384615385,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.0,0,0.15848931924611134,79,119,0.238,0.2821423795348116,0.0,0.999,0.975,8000,800,,,,0.30303030303030304,False
DS6-QKD,ionq_harmony,trapped_ion,40,1.0,1,0.15848931924611134,79,107,0.214,0.1094151068075389,0.0,0.999,0.975,8000,800,,,,0.11428571428571428,False
DS6-QKD,ionq_harmony,trapped_ion,40,1.0,2,0.15848931924611134,79,132,0.264,0.009415106807538888,0.25224346547821797,0.999,0.975,8000,800,,,,0.2857142857142857,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.0,3,0.15848931924611134,79,123,0.246,0.17608177347420553,0.0,0.999,0.975,8000,800,,,,0.2916666666666667,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.0,4,0.15848931924611134,79,109,0.218,0.2094151068075389,0.0,0.999,0.975,8000,800,,,,0.2,False
DS6-QKD,ionq_harmony,trapped_ion,40,1.0,5,0.15848931924611134,79,116,0.232,0.1003241977166298,0.0,0.999,0.975,8000,800,,,,0.39285714285714285,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.0,6,0.15848931924611134,79,105,0.21,0.30941510680753886,0.0,0.999,0.975,8000,800,,,,0.23333333333333334,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.0,7,0.15848931924611134,79,110,0.22,0.1912332886257207,0.0,0.999,0.975,8000,800,,,,0.3235294117647059,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.0,8,0.15848931924611134,79,106,0.212,0.2094151068075389,0.0,0.999,0.975,8000,800,,,,0.2702702702702703,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.0,9,0.15848931924611134,79,111,0.222,0.3730514704439025,0.0,0.999,0.975,8000,800,,,,0.25806451612903225,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.2,0,0.15848931924611134,79,113,0.226,0.1005241977166298,0.0,0.999,0.975,8000,800,,,,0.18181818181818182,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.2,1,0.15848931924611134,79,108,0.216,0.009615106807538888,0.20564853750980958,0.999,0.975,8000,800,,,,0.2894736842105263,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.2,2,0.15848931924611134,79,116,0.232,0.009615106807538888,0.2208817625105362,0.999,0.975,8000,800,,,,0.125,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.2,3,0.15848931924611134,79,113,0.226,0.1005241977166298,0.0,0.999,0.975,8000,800,,,,0.25,True
DS6-QKD,ionq_harmony,trapped_ion,40,1.2,4,0.15848931924611134,79,104,0.208,0.1096151068075389,0.0,0.999,0.975,8000,800,,,,0.2,True
